id,stedsnavn,kommune,vassdrag,regine,vurdering_raw,barrier_category,barrier_color,barrier_label,problem_beskrivelse,diameter_cm,lengde_m,kommentar,kommentar_utfyllende,lon_ned,lat_ned,lon_opp,lat_opp
530,Kystveien ,,Songebekken,019.121Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,14.0,"Det dannes en liten terskel Av et mindre rør som krysser bekken nedstrøms, ikke vandringshinder, grei kulvert. Ser mye fisk nedstrøms mot kulvert. ",0,8.797799827309026,58.473774575529816,8.797814880720562,58.47396564280816
531,Grimstad ,,"Groosfjorden, bekkefelt",019.216Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,"Grei nedstrøms, god vannføring, stor kulvert. Ligger lavt i vannet. ",bekkelukking,8.581703331261723,58.339395969744324,8.58185261888363,58.34025260925091
532,Mandal ,,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,40.0,Fint bekkeløp oppstrøms og nedstrøms. Ikke hinder. Plastterskler inni kulvert. ,0,7.51842844298089,58.07171070199199,7.518586942836198,58.07096715810643
533,Tvedestrand ,,Langangselva,018.7A0,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Ikke hinder, relativt ny bru. Men slammete sediment på begge sider. Grei vannføring ",0,8.894788734002065,58.56607843752066,8.894625050506203,58.5661930839389
534,Øyekleiva ( bekk fra Felsåma mot Kleivsbekken),Kvinesdal,Fedafjorden bekkefelt frå nord,025.33,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,8.0,"Er bratt, men sannsynligvis ikke barriere, mulig noe hinder. Men bør greit kunne hoppes ",0,6.887664657958686,58.2821631344356,6.8874354223055745,58.282088719672
535,Mandal Daleveien Slåttan,Lindesnes,Mandalselva - Øyslebø til Mandal,022.A6,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Ikke hinder, observerer mye stor fisk i gjennom kulverten. Fint habitat oppstrøms og nedstrøms. Bra ",bru,7.499590668265392,58.052442474950034,7.499456974278463,58.05245451833193
536,Langsæveien (Langsævannet til Barbuelva),Arendal,Barbuelva,019.12Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,70.0,Kulvert egentlig grei nedstøms. Mye søppel og slam. Blir blokkert av kvist oppstrøms. Gitter oppstrøms,0,8.760126624575497,58.470681214141564,8.758806090614177,58.47096036007322
537,Kystveien ,Arendal,Songebekken,019.121Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,9.0,"Bru, ikke hinder ",0,8.798209407450914,58.473229213469324,8.798036134539025,58.473317461629435
538,Arendal ,Arendal,Mørfjærbekken inkl. bekkefelt,018.72,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Fin bru, ikke hinder, greit substrat og fin kantvegetasjon. ",bru,8.839041583795376,58.50046445823171,8.83896916524929,58.500628268294754
539,Bykle ,Valle,Veiåni,021.F5A,Ikke angitt,Ikke angitt,#999999,Ikke vurdert / mangler data,,,15.0,"Fin kulvert, og fin bekk. Skulle fisk komme opp hit er denne ikke hinder",bru,7.4983791415409495,59.283583538556236,7.499050465013101,59.28370068467227
540,SSS-veien (Breidungen/Dalsvann til Nordfjorden),Risør,"Breidungen, utløp",018.21,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,8.0,"Denne er vandringshinder, men fisk bør kunne passere ved bru på siden ",bru,9.11352036655233,58.75297507505129,9.113737595593307,58.7532744448836
541,Høvåg ,Lillesand,Åna,020.42Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Fin bru, over 250cm. Ikke hinder, fungerer bra. ",bru,8.184514967274014,58.1632867938874,8.184067192189442,58.163487872943634
542,Isefjær,Lillesand,Kvåsebekken,020.422Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,fin og stor og dyp,bru,8.190960006811624,58.165930057964864,8.191022476587566,58.16598076339536
543,Songeveien,Tvedestrand,"Songebekken, inkl. bekkefelt",018.32Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,Grei kulvert. God størrelse. Ikke hinder ,bru,9.00538515950867,58.68532652005486,9.005361595688319,58.68553690298382
544,Grimstad ,Grimstad,"Bufjorden, bekkefelt",019.220,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,16.0,"Usikker på hva som er oppstrøms her, ser ut som saltvann flytter oppover slik som vannivået er nå. Ser fisk nedstrøms. ",bru,8.51364293716662,58.30365446586203,8.513330282624171,58.30363055291039
545,Arendal ,Arendal,Molandsvann bekkefelt,018.7B,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,12.0,"Er noe stigning opp mot bru, men denne er jevn og bør kunne forses. Men er hinder oppstrøms. ",bru,8.802510391942953,58.53787695226933,8.802264795398992,58.53780571186201
546,Tvedestrand ,,Strengselva,018.C2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,5.0,"Gammel bru, ikke hinder. ",bru,8.878453389288358,58.608720789999246,8.878470975806355,58.608667099020884
547,Grimstad nord ,Grimstad,Hålandsbekken,019.AD,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Stor bru, ikke problematisk for gjenomvandring, ikke hinder.",0,8.379049499219857,58.42057344832471,8.37868401214948,58.42030239706294
548,Vegårshei ,Vegårshei,Vegår bekkefelt,018.F,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,Fin bru ,bru,8.837239521825266,58.79298276449254,8.836901105607781,58.79304670373421
549,Gjerstad ,Risør,Hammarbekken,018.221Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,Liten terskel under bru. Sannsynligvis ikke hinder. Mulig bekk er naturlig hinder nedstrøms på grunn av høyde ,bru,9.032503162805487,58.740536714302934,9.032237662623364,58.74060776685983
550,Liaveien (bekk mellom Kallbergvannet og Bjorvann),Vegårshei,"Kallbergsvatnet, utløpselv",018.3Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,6.0,"Vann som kommer ut av sidekulvert, lekker. Denne vil være vandringsbarriere og hinder, ved mindre det er nok vann til at fisk kan passere under bru, eller kommer inn i sidekulvert. ",bru,8.940296509295404,58.786268371799444,8.940185004422435,58.78627708556518
551,Gjerstad ,Gjerstad,"Gjerstadvatnet, bekkefelt",018.2D,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,11.0,"Veldig fin og stor bru, ikke hinder. Er en den stor Aure under bru. Som står delvis fast på grunn av vannstand nedstrøms. ",bru,9.104914242506268,58.844358709288954,9.105026408524697,58.84423990899726
552,Tvedestrand ,Vegårshei,Storelva - Hauglandselva bekkefelt,018.E,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Sannsynligvis ikke hinder, noe høyde opp mot bru, men er ikke vertikalt, men en litt bratt bekk. ",bru,8.825305083374078,58.69131577006765,8.825186362480059,58.69149052485553
553,Gjerstad ,Gjerstad,"Gjerstadvatnet, bekkefelt",018.2D,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Bred fin kulvert, ikke hinder. Ser en Aure på 20cm nedstrøms. ",bru,9.111141104476307,58.843322291290654,9.111875276995454,58.843281063985344
554,Bøylestadveien (bekk fra Horvedalstjenn til Nidelva),Froland,Hurvjeevja,019.B31,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,16.0,"Kulvert ikke hinder, men bekk bør sjekkes. Usikker på vannstand, veldig stillestående vann. Svært redusert vankvalitet og veldig gjødselpreget vann. Litt stigning mot kulvert, men fin inngang. Bekk burde ses over. ",bru,8.647808009314343,58.51653772763861,8.648003873102377,58.51673132887935
555,Gjerstadveien (bekk renner ut til Sunda),Gjerstad,Sunda,018.2C,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,"Tenker denne vil kunne være hinder. Mye kvist og gamle store ståldeler i bekk, som vil skape hinder. Plus noe stigning. Men her bør noe fisk komme opp, så hinder ikke barriere. ",bru,9.083298045939665,58.84418897482955,9.083157444559932,58.84417933015672
556,Arendal ,Arendal,Brekkeelva,018.7C,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,25.0,"Ser fisk nedstrøms. Sannsynligvis ikke hinder, ser ok ut. Er noen lave terskler inni bru. Og bru er så lav at vann muligens vil renne over ved veldig høy vannføring ",0,8.807832787832794,58.55134905491592,8.807545990949217,58.55154316956054
557,Mandal ,Lindesnes,Jåbekken,022.32A,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,14.0,"Bru i størrelse. Grei bekk nedstrøms, kulvert ikke hinder ",bru,7.505931811446914,58.032484219944266,7.506146472185472,58.03265108960063
558,Tvedestrand ,Tvedestrand,,018.D,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,25.0,"Ligger en den kvist i kulp nedstrøms, og er noe høyde opp mot kulvert. Mulig hinder ",0,8.841643090942044,58.66355145506707,8.84213887922365,58.66362966088931
559,Vegårshei ,Åmli,Raudelva,018.D,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Ikke hinder, men er litt gjengrodd under bru. ",bru,8.722303817512492,58.69266480261088,8.722082082057616,58.69273735892763
560,"Gamle sørlandske (bekk mot gjerstadvannet, ved E18)",Gjerstad,"Gjerstadvatnet, bekkefelt",018.2D,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,17.0,"Selve brua er fin, men er bratt opp mot inngang, bør kunne klatres av noe fisk. Men er muligens naturlig hinder. Ligger og en hvitevare av et slag nede i kulp.",bru,9.120908259302029,58.852015889755265,9.120634115672813,58.85212206630589
561,Vegårshei,Åmli,"Nelaug, bekkefelt",019.C4,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,Usikker på dybde siden vannet er såpass uklart. Ikke hinder ,0,8.645652254069,58.686988362739946,8.645662204412758,58.68710251375001
562,Gjerstad ,Risør,Hammarbekken,018.221Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,14.0,"Bru i størrelse, rundt 500cm ikke hinder. Mulig bekk er for bratt nedstrøms. ",bru,9.034089082136854,58.737256555945805,9.034095748044495,58.73736046451683
563,Kystveien (bekk mellom Bjellandsvannet og Jorunnstadkilen),Arendal,"Flostadøysund, bekkefelt",018.712,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,Vandringshinder på grunn av gammelt ålekar. Går en vannledning gjennom kulvert. Men er helt tørt nedstrøms og under bru.,bru,8.916052929456658,58.537304641412895,8.915665827620778,58.537422788324555
564,Tvedestrand ,Vegårshei,"Ubergsvatnet, bekkefelt",018.D,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,16.0,"Bru ser fin ut. Noe vann rett under bru, ellers er bekk tør. Mye vegetasjon i bekk. ",bru,8.83135916311205,58.6711490138341,8.831383981645594,58.67135818976996
565,Lillesand ,Lillesand,Moelva,020.2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,"Denne brua er grei, men her kan bekk stenges hvis der havner mye kvist og søppel ned ",0,8.389824132711043,58.26079806495941,8.389487251545853,58.26094008617085
566,Grimstad ,Grimstad,"Groosfjorden, bekkefelt",019.216Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,0.0,"Bru, breiere en 250cm, ikke hinder ",bru,8.581204792386636,58.33294354008398,8.581031913156156,58.33308584604221
569,langenesveien,Kristiansand,Kristiansandsfjorden indre bekkefelt,021.23Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,"sannsynligvis bare drenering, SER IKKE noe oppstrems ",drensrør,7.943033840963303,58.10953640324376,,
572,Tvedestrand ,Tvedestrand,,018.C2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,"Gammel steinkulvert. Mer redusert bekk, men kulvert ok. ",0,8.874555308058572,58.592962523307136,,
575,Søgne ,Kristiansand,Søgneelva - Brennåsen til utløp,022.1A12,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,"Drenering fra kum, selv om det er bekk på oversiden ",drensrør,7.834619059215337,58.11120395867544,,
576,Ålefjærveien (sidebekk til bekk som renner ut i Skjedvannet),Kristiansand,Ålefjærfjorden bekkefelt,021.121Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,"Tørt bekkelei, finner ikke innløp, men er en tør bekk på andre siden av veien, gammelt rør muligens ",drensrør,8.016557983803466,58.242750786425155,,
584,Gjerstad ,Gjerstad,Sunda,018.2C,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,0.0,"Sidekulvert ved bru. Vann renner nordover, vet ikke om det er vanlig, eller bare et resultat av lav vannstand. Denne er litt tør i fremkant. Men regner med fisk kan passere under bru ",irrelevant,9.088214189612927,58.83859005288045,9.088432940613012,58.83846433268186
588,Tvedestrand. ,,,018.52,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,,"Kom oppstrøms, ikke ordentlig bekk oppstrøms heller ",0,9.06278310707617,58.629346607300825,,
593,Frikstad,Kristiansand,Dollsvågbekken,020.4232Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,0.0,fin bekk som renner greit,0,8.119719137630026,58.13584569697544,8.118513347096348,58.1358845262941
598,Tverrdalsøyveien (bekk mellom Tjønna og Staubøfjorden),Arendal,,018.711,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,25.0,"Kulvert ender i plastrør nedstrøms, regner med at denne kulverten er så kronglete invendig at denne blir hinder og mulig barriere for fisk. ",0,8.978688849303946,58.558488276705035,8.9795650650844,58.55870824446476
599,Tvedestrand ,Tvedestrand,Langangselva bekkefelt,018.7AZ,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,0.0,"Ser ikke gjennom denne, usikker på hinder. Ser ok ut nedstrøms",0,8.889679916903816,58.57156383994334,8.889828696951435,58.57169142052398
601,langenesveien,Kristiansand,Kristiansandsfjorden indre bekkefelt,021.23Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,"tror ikke dette røret er fisketransporterende, sannsynligvis bare drenering",drensrør,7.942653179741999,58.109359936722406,,
608,Arendal ,Arendal,Bekk fra Strengereidvannet,018.712,Ikke angitt,Ikke angitt,#999999,Ikke vurdert / mangler data,,,,Jeg ser verken innløp eller utløp fra kulvert på grunn av vegetasjon. Vandring kan også være vanskelig på grunn av høyde oppstrøms. Denne bør nok ses videre på ,0,8.88008817083814,58.525125062335825,,
610,Ulvegjelet,Lindesnes,,022.42,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,Observert fisk i bekken,bru,7.44820465256441,58.03490231219719,7.449003436606553,58.034943003966426
611,Mandal ,Kristiansand,Trondstadvatnet bekkefelt,022.2B0,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,"Hinder, veldig mye stigning og alt for høyt opp mot kulvert",0,7.73533685773382,58.142999181517254,,
617,Mandal ,Lindesnes,Mannefjorden bekkefelt,022.322,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,Stikkrenne ikke hinder. Men veldig mudrete sediment og vann nedstøms. Her kommer også den mindre plaststikkrennen ut. ,0,7.511314584672761,58.015791474270465,,
624,"Jernbaneveien (sidebekk Nesevja, som renner ut i Nidelva)",Arendal,Nidelva Furre - Rygene kraftverk bekkefelt,019.B1,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,6.0,"Et av betongelementene i kulverten er løsnet, og kulvert ser noe stengt ut mellom disse. Ser derfor ut som hinder ",0,8.621483433819673,58.43466939489362,8.621737098758544,58.43475615956449
626,Vasekleiva,Lindesnes,,023.A21,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,18.0,"Litt dårlig stand lengre ned, oppstrøms er det tørt å dårlig så kulverten i seg selv er ikke et hinder men lengre opp er det.",0,7.300149948214103,58.078153101185684,7.632237056124671,58.16570135437457
627,ålefjær,Kristiansand,,021.122Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"kuverter er vel i hovedsak bare drenering, sannsynlig hinder, lite vann  lite vannføring. sannsynligvis ikke gytebekk. ",drensrør,8.024084682541181,58.215651199515946,8.024227627078806,58.215698389015884
628,Vegårshei ,Vegårshei,Storelva - Hauglandselva bekkefelt,018.E,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,12.0,Denne ser tett ut oppstrøms. Ligger veldig lavt. Er mye vann på begge sider. ,0,8.775595741097021,58.7191730629407,8.775776386458695,58.71928627838486
629,ålefjær,Kristiansand,,021.121Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,10.0,"usikker på om dette er et sted fisk vandrer, avhengig av kontakt med insjø, noe usannsynlig. må ha vannføring for å være fisketransporterende.  ",Liten bekk,8.027000561161405,58.22034681431815,8.026815583352526,58.22035362388725
630,Ålefjær,Kristiansand,,021.1210,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,"Vil sannsynligvis ikke være vandringshinder ved høyere vannføring. Er litt Bakke fra bekken opp mot kulvert, men bør gå bra. Er betongrør nederst og firkantet brokonstrukskon oppstrøms. Er veldig tørt nå, men ellers fin kantvegetasjon og bunnforhold.",0,8.022142512585479,58.232800800965975,8.021807615441038,58.232856235934065
631,Arendal ,Arendal,"Mørløsvatnet - Nidelva, bekkefelt",019.B20,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,,"Gjenfinnes ikke oppstrøms. Litt lite vann, og svært stillestående vann. ",0,8.578279593240621,58.43995088785569,,
634,Birkenesvegen (sidebekk Sogndalselva),Kristiansand,Songdalselva - Samløp Sogna og Gumpedalselva til Brennåsen,022.1B50,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,12.0,Må utbedres. Lav kulvert rundt 220cm bred. Stengt oppstrøms av slam og kvist. Vandringsbarriere som den er nå. Ser fisk nedstrøms. ,0,7.846511123113976,58.140278675158086,7.846144822170051,58.140181052917
635,0,Kristiansand,Torvefjorden bekkefelt,022.221,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,,Bare drenering ,0,7.768065533079782,58.08012068844,,
663,Tvedestrand ,Tvedestrand,Storelva Ubergsvann - Songevann bekkefelt,018.C12,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,Kulvert ser ikke ut som vandringshinder. Lav vannføring når denne ble undersøkt. Derfor tåkete og stillestående vann. ,0,8.849695489593667,58.62758959995547,8.849585569307864,58.62767863667521
664,Songeveien ,Tvedestrand,"Songebekken, inkl. bekkefelt",018.32Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,0.0,"Sannsynligvis hinder, mulig barriere. Bør ses på. Litt høyde mot kulverter. 3 rør totalt. 2 som kanskje kan vandres. Usikker på hinder, siden jeg ikke ser igjennom rørene. Vann går ikke 100% gjennom kulvert. Noe lekkasje. Derfor mulig hinder. ",0,8.999329741104914,58.69312624163363,8.999069413779969,58.69330014955871
754,Grimstad ,Grimstad,Reddalsåna,019.2D,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,"Fin kulvert, ser fisk. Ikke hinder. ",0,8.43363996246223,58.35484346122987,,
770,Bykle ,Valle,Otra - Bykil til Flåren bekkfelt,021.F53Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,"Mye trafikk, derfor kort kartlegging. Bekk så bratt oppstrøms, at dette er et naturlig hinder. Kulvert ok.",0,7.4927536420203555,59.271267195505004,,
774,Nygrenda 3596 (mulig bekk ender i Reddalsvannet),Grimstad,"Reddalsåna, bekkefelt",019.2D,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,,"Fin oppstrøms, veldig høyt til kulvert. Noe hinder, mulig barriere. Men noe fisk bør kunne passere ved høy vannføring.",0,8.422532312517301,58.35075166792983,,
789,Birkenes ,Birkenes,,020.A6,Nedstr hinder,Nedstrøms hinder,#984ea3,Hinder kun nedstrøms,,,,"Ikke mulig å vandre opp fra elv, men en del fisk vil sikkert kunne komme ned til elv, men ikke opp. Kulvert fin ",0,8.182215499916563,58.27593530543009,,
807,Grumstsd ,Grimstad,Hålandsbekken,019.AD,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,,"Sannsynligvis drenering fra mye, ikke økologisk interessant.",0,8.383214940495497,58.41791157032792,,
808,skjosbukten,,Kristiansandsfjorden indre bekkefelt,021.23Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,"langt rør, men gjennfinnes ikke oppstrøms sannsynslig vandringshinder,stor ål i åpningen",delvis hinder,7.956007970643622,58.112351698799294,,
810,Vegårshei ,Vegårshei,Vegår bekkefelt,018.F,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,,"Grei gammel bru, bekk tettet av kvist oppstrøms. ",bru,8.750076081925968,58.783342582944854,,
812,0,,Kristiansandsfjorden indre bekkefelt,021.23Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,,ikke funnet ,drensrør,7.94337313126829,58.10971456474972,,
813,Sogndalsvegen (sidebekk Sogndalselva),,Songdalselva - Samløp Sogna og Gumpedalselva til Brennåsen,022.1B50,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,12.0,"Vanskelig å forsere, rør sannsynligvis tett. Barriere ",0,7.8505089251922175,58.143250307878695,7.85080178267912,58.1433336828341
814,Høvåg ,,"Bliksfjorden - Røynevardsfjorden, bekkefelt",020.32,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,,"Veldig tør bekk, noe slammete og jord som sediment.  Ikke beste habitatet nedstrøms, men ok. Bør ikke være hinder ",bru,8.234447513568684,58.14066328445445,,
815,Mandal Spillingsveien (Storebekken mellom Øvre Gjellesvatn og Tjønna),,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,,"Kulvert tett i forkant av kvist, gammel bru 5 meter lengre nede også tett oppstrøms av kvist. Barriere for ål og anadrom fisk ",0,7.471120252006413,58.176314156003166,,
816,Ålefjærveien ( bekk renner sannsynligvis ut i Ålefjærfjorden),Kristiansand,,021.1210,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,30.0,"Stort rør ned ender i mindre plastrør. Må sjekke om dette ender i fjorden og hvordan dette er. Sannsynlig hinder, renger med ikke 100% barriere ",Lukket liten bekk,8.025703998546138,58.2289750784812,8.025264715486518,58.228703740231055
817,0,,Elv fra Øynesvann bekkefelt,018.C23,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,0.0,Mulig høyde gjør denne til delvis hinder. Så en liten fisk nedstrøms. ,0,8.795641685554207,58.61906040730142,8.795611110062104,58.619222577262896
818,Mandal ,,Kumlefjorden bekkfelt,022.226,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,,"Usikker, siden disse kulvertene ligger litt merkelig. Spesielt med tanke på hvordan rørene ligger under jorder. Og l åpningen før den lange kulverten. ",0,7.694244156563807,58.04930444609644,,
